,0,Avg_Open_To_Buy,Avg_Utilization_Ratio,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Contacts_Count_12_mon,Credit_Limit,Customer_Age,Dependent_count,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Gender_M,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Months_Inactive_12_mon,Months_on_book,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct
10927,,5132.39250302038,0.0,0.0,0.0,0.0,1.0,5132.39250302038,45.0,4.0,0.0,0.0,0.0,0.0,0.0,0.9395521471133159,0.060447852886684084,0.0,0.0,0.0,0.9395521471133159,0.0,0.060447852886684084,0.9395521471133159,0.0,3.0,34.0,1.0003387852476093,0.610626871173201,1.0,0.0,2734.0,45.0
10928,,230.6153019628075,0.9152332799486812,0.0,0.0,0.0,2.0,2707.704654650425,47.0,3.0,0.0,0.828785452212782,0.0,0.0,0.171214547787218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.171214547787218,0.0,0.828785452212782,2.0,35.0,0.6786377744451497,0.49915409411157746,4.0,2477.0,2407.0,47.0
10929,,460.83077781854644,0.8358230763863408,0.0,0.0,0.0,3.0,2797.8596581893175,48.0,1.0,0.7057690965852116,0.2942309034147884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7057690965852116,0.2942309034147884,0.0,3.0,35.0,0.8040922776350874,0.4943134844839288,4.0,2337.0,2395.0,39.0
10930,,3364.6516780877787,0.0,0.0,0.0,0.0,2.0,3364.6516780877787,47.0,3.0,0.0,0.0,0.35931434861194833,0.0,0.0,0.6406856513880517,0.0,0.0,0.0,0.0,0.6406856513880517,0.35931434861194833,0.35931434861194833,0.6406856513880517,0.0,2.0,38.0,0.6270187558140614,0.32531726840153874,4.0,0.0,1631.0,31.0
10931,,2947.413289924709,0.0,0.0,0.0,0.0,2.0,2947.413289924709,48.0,1.0,0.0,0.0,0.0,0.0,0.5452327415306935,0.0,0.5452327415306935,0.5452327415306935,0.0,0.0,0.45476725846930655,0.0,0.5452327415306935,0.45476725846930655,0.0,2.0,35.0,0.5736159881932394,0.472432808670008,1.0,0.0,2204.0,44.0
10932,,6177.218447168231,0.2871589156616351,0.0,0.0,0.0,3.0,8656.386398982906,50.0,2.0,0.8089290495690689,0.0,0.19107095043093114,0.0,0.0,0.0,0.19107095043093114,0.0,0.0,0.19107095043093114,0.0,0.8089290495690689,0.0,0.19107095043093114,0.0,2.0,37.0,0.6271804417737252,0.43381052207323434,5.0,2479.0,2073.0,40.0
10933,,2465.6660806835034,0.31773154162566025,0.0,0.0,0.0,3.0,3615.694396441789,40.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0008442087243388796,0.9991557912756611,0.0,0.0,0.9991557912756611,0.0,0.0008442087243388796,2.0,29.0,0.6870388336013197,0.7503646981689144,3.0,1150.0,820.0,21.0
10934,,1029.823999456528,0.7100364492067757,0.0,0.0,0.0,3.0,3546.8239994565283,43.0,3.0,0.0,0.023958225962067536,0.0,0.9760417740379325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.023958225962067536,0.0,0.0,3.0,30.0,0.6502333367692139,0.7126593630817895,3.0,2517.0,2641.0,52.0
10935,,17554.7160693704,0.0,0.0,0.0,0.0,5.0,17554.7160693704,46.0,2.0,0.0,0.8479852889893952,0.0,0.0,0.0,0.0,0.15201471101060482,0.0,0.0,0.0,0.0,0.8479852889893952,0.0,0.15201471101060482,0.0,2.0,38.0,0.8027454269680288,0.751913894930599,4.0,0.0,2275.0,43.0
10936,,4657.894705158611,0.13472181850139253,0.0,0.0,0.0,2.0,5419.997541190998,41.0,3.0,0.0,0.6604010710852575,0.0,0.0,0.0,0.3395989289147425,0.3395989289147425,0.6604010710852575,0.3395989289147425,0.0,0.0,0.0,0.3395989289147425,0.6604010710852575,0.0,3.0,32.0,0.6799260696205417,0.6079686902641047,3.0,762.0,2238.0,47.0
10937,,7096.72401764246,0.0,0.0,0.0,0.0,2.0,7096.72401764246,44.0,3.0,0.0,0.0,0.39386242578546005,0.0,0.60613757421454,0.0,1.0,0.0,0.0,0.60613757421454,0.0,0.0,0.0,1.0,0.0,2.0,36.0,0.7300177796435587,0.49159597777789527,4.0,0.0,2349.0,39.0
10938,,550.2101975172059,0.6175137949273765,0.0,0.0,0.0,3.0,1438.3,39.0,1.0,0.0,0.812888828925257,0.0,0.0,0.0,0.0,0.0,0.18711117107474295,0.0,0.0,0.812888828925257,0.0,0.0,1.0,0.0,2.0,27.0,0.5560311063140205,0.336940018888544,1.0,888.0,2306.0,45.0
10939,,28916.783599202532,0.040460359155077896,0.0,0.0,0.0,3.0,30153.46327250774,51.0,1.0,0.0,0.879573025110389,0.0,0.0,0.0,0.12042697488961096,0.879573025110389,0.0,0.0,0.879573025110389,0.0,0.12042697488961096,0.0,1.0,0.0,2.0,45.0,1.345032023116721,0.35477292483029244,2.0,1236.0,4029.0,49.0
10940,,1333.1227161567579,0.12175456768648416,0.0,0.0,0.0,3.0,1517.8180339278558,43.0,2.0,0.0,0.0,0.8124121598753047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8124121598753047,0.0,3.0,31.0,0.6216643980472052,0.5045175680249391,3.0,184.0,2307.0,44.0
10941,,3475.1237127132626,0.0,0.0,0.0,0.0,2.0,3475.1237127132626,61.0,0.0,0.0,0.05518492019815868,0.0,0.0,0.0,0.0,0.9448150798018413,0.9448150798018413,0.0,0.0,0.0,0.05518492019815868,0.0,0.0,1.0,5.0,54.0,0.4578532283984708,0.7231619279031285,1.0,0.0,2134.0,40.0
10942,,2277.555104504894,0.0,0.0,0.0,0.0,4.0,2277.555104504894,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2714543733557703,0.7285456266442297,0.0,1.0,20.0,0.683087623628327,0.4643852756529519,3.0,0.0,2359.0,46.0
10943,,8690.330869593108,0.08506365487823014,0.0,0.0,0.0,2.0,9501.821449603358,55.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02709103252153444,0.0,0.0,0.0,0.9729089674784656,0.0,0.9729089674784656,0.02709103252153444,0.0,2.0,45.0,0.9949210951057321,0.8946488573734771,3.0,811.0,7047.0,60.0
10944,,7174.238266273864,0.0,0.0,0.0,0.0,3.0,7174.238266273864,55.0,1.0,0.5472105370235874,0.45278946297641265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5472105370235874,0.0,1.0,0.0,4.0,41.0,0.6852812150128831,0.6165450520747735,4.0,0.0,2152.0,46.0
10945,,15485.624895852226,0.04550755895434534,0.0,0.0,0.0,4.0,16228.15110958212,54.0,2.0,0.0,0.0,0.32739251046291606,0.0,0.6726074895370839,0.0,1.0,0.0,0.0,0.32739251046291606,0.0,0.0,0.32739251046291606,0.6726074895370839,0.0,2.0,41.0,0.6398903606284119,0.80157226075333,1.0,742.0,2189.0,44.0
10946,,10623.572757021024,0.0640770274064348,0.0,0.0,0.0,3.0,11381.433426489937,51.0,0.0,0.0,0.460985808679387,0.0,0.0,0.539014191320613,0.0,1.0,0.539014191320613,0.460985808679387,0.0,0.0,0.0,0.539014191320613,0.460985808679387,0.0,1.0,43.0,0.8261129498422747,0.8095102762426487,3.0,757.0,9820.0,76.0
10947,,752.3486816599288,0.47668673127347305,0.0,0.0,0.0,3.0,1438.3,50.0,2.0,0.0,0.0,0.0,0.0,0.8020210885582385,0.0,0.1979789114417615,0.0,0.0,0.1979789114417615,0.8020210885582385,0.0,0.1979789114417615,0.8020210885582385,0.0,2.0,34.0,0.47647038703047595,0.4160362918267827,3.0,685.0,2010.0,47.0
10948,,16219.9088324795,0.13447556156422488,0.0,0.0,0.0,3.0,18736.9088324795,46.0,4.0,0.0,0.0,0.9207397392958542,0.0,0.0,0.07926026070414582,1.0,0.0,0.07926026070414582,0.9207397392958542,0.0,0.0,0.0,1.0,0.0,3.0,36.0,0.4888956426812607,0.23010172282969915,3.0,2517.0,1611.0,24.0
10949,,7968.387391341873,0.029054414227475116,0.0,0.0,0.0,3.0,8204.547630062632,44.0,3.0,0.0,0.0,0.2550150198083303,0.0,0.7449849801916697,0.0,0.0,0.2550150198083303,0.0,0.0,0.0,0.7449849801916697,0.2550150198083303,0.7449849801916697,0.0,3.0,35.0,0.527111590503509,0.5043207193546259,2.0,236.0,2256.0,38.0
10950,,2317.016599142081,0.4997933429417765,0.0,0.0,0.0,2.0,4630.173284760151,46.0,3.0,0.5977809805921711,0.4022190194078289,0.0,0.0,0.0,0.0,0.4022190194078289,0.0,0.0,0.4022190194078289,0.0,0.5977809805921711,0.5977809805921711,0.4022190194078289,0.0,3.0,39.0,0.6928738041470491,0.43723579256382067,2.0,2313.0,2284.0,41.0
10951,,1625.5131984757484,0.0,0.0,0.0,0.0,2.0,1625.5131984757484,44.0,3.0,0.0,0.0,0.0,0.0,0.2778755442648029,0.7221244557351971,0.2778755442648029,0.7221244557351971,0.2778755442648029,0.0,0.0,0.0,0.7221244557351971,0.2778755442648029,0.0,2.0,35.0,0.7462617198829804,0.668729163642801,5.0,0.0,2564.0,55.0
10952,,1504.759683639831,0.0,0.0,0.0,0.0,2.0,1504.759683639831,42.0,2.0,0.0,0.9560722282319845,0.043927771768015544,0.0,0.0,0.0,0.0,0.043927771768015544,0.0,0.0,0.9560722282319845,0.0,0.043927771768015544,0.0,0.9560722282319845,3.0,31.0,0.8010800895619823,0.6338501119524779,3.0,0.0,2541.0,41.0
10953,,7772.772943207585,0.040884664320362196,0.0,0.0,0.0,2.0,8143.440524876751,44.0,3.0,0.0,0.8496887341163155,0.0,0.1503112658836845,0.0,0.0,0.8496887341163155,0.8496887341163155,0.0,0.0,0.1503112658836845,0.0,0.8496887341163155,0.0,0.1503112658836845,3.0,38.0,0.46214408594821,0.8854672334308759,1.0,370.0,5317.0,62.0
10954,,28376.126608010196,0.014462462172066606,0.0,0.0,0.0,3.0,28770.557394521104,46.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.43825642945656385,0.0,0.5617435705434362,2.0,37.0,0.6759780634165483,0.3033656392016264,1.0,394.0,1478.0,26.0
10955,,21120.156246053033,0.033279504767621454,0.0,0.0,0.0,3.0,21811.195374463055,45.0,1.0,0.0,0.0,0.0,0.3474606908309519,0.6525393091690481,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6525393091690481,0.0,0.3474606908309519,2.0,32.0,1.0253726730234953,0.8324830110191976,5.0,691.0,8185.0,80.0
10956,,7091.357975043459,0.0,0.0,0.0,0.0,3.0,7091.357975043459,43.0,2.0,0.05839662732904172,0.0,0.9416033726709583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9416033726709583,0.05839662732904172,0.05839662732904172,0.0,0.0,3.0,38.0,0.5373655703229443,0.3235486934284951,3.0,0.0,2300.0,43.0
10957,,8381.076756411818,0.01940707656779412,0.0,0.0,0.0,2.0,8547.977614894848,54.0,3.0,0.0,0.7762830627117647,0.22371693728823527,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,0.5341589419932236,0.4676920649491765,4.0,166.0,1922.0,41.0
10958,,24236.37216205162,9.363207643180426e-05,0.001534952072652529,0.0,0.0,2.0,24238.603982365257,39.0,1.0,0.0,0.9984650479273475,0.0,0.0,0.001534952072652529,0.0,0.9984650479273475,0.001534952072652529,0.0,0.9984650479273475,0.0,0.0,0.9984650479273475,0.001534952072652529,0.0,2.0,35.0,0.9399769757189101,0.7798526446010254,2.0,2.0,8549.0,72.0
10959,,1438.3,0.0,0.0,0.0,0.0,3.0,1438.3,52.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3473439373367241,0.0,0.0,0.6526560626632759,0.0,0.3473439373367241,0.6526560626632759,0.0,1.0,45.0,0.5394553720730783,0.3767606841984048,4.0,0.0,2114.0,38.0
10960,,2842.66350975845,0.0,0.0,0.0,0.0,2.0,2842.66350975845,48.0,1.0,0.0,0.0,0.3317535418255977,0.0,0.6682464581744023,0.0,0.0,0.0,0.0,0.0,0.3317535418255977,0.6682464581744023,0.6682464581744023,0.3317535418255977,0.0,0.0,38.0,0.707587674416481,0.863350719064315,3.0,0.0,2560.0,50.0
10961,,1442.67506162673,0.0,0.0,0.0,0.0,3.0,1442.67506162673,52.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,43.0,0.3293989369993643,0.31918725925799135,1.0,0.0,1989.0,40.0
10962,,2347.5108500097626,0.0,0.0,0.0,0.0,3.0,2347.5108500097626,63.0,1.0,0.0,0.10262205853639406,0.0,0.0,0.0,0.8973779414636059,0.8973779414636059,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,36.0,0.8937251352585128,0.6049565999609495,2.0,0.0,1520.0,33.0
10963,,1438.3,0.0,0.0,0.0,0.0,3.0,1438.3,54.0,1.0,0.0,0.47764930745529777,0.0,0.0,0.5223506925447022,0.0,0.5223506925447022,0.0,0.0,0.5223506925447022,0.47764930745529777,0.0,0.5223506925447022,0.0,0.47764930745529777,3.0,43.0,0.7171953750683907,0.5013791878077583,3.0,0.0,2003.0,46.0
10964,,1879.5565870200098,0.0,0.0,0.0,0.0,3.0,1879.5565870200098,44.0,3.0,0.0,0.78066023293112,0.0,0.0,0.21933976706888003,0.0,0.21933976706888003,0.0,0.21933976706888003,0.0,0.78066023293112,0.0,1.0,0.0,0.0,3.0,35.0,0.7993773284496729,0.5849033011646556,4.0,0.0,3046.0,46.0
10965,,2074.3570080229947,0.0,0.0,0.0,0.0,2.0,2074.3570080229947,50.0,2.0,0.0,0.7394246258267859,0.0,0.0,0.2605753741732141,0.0,0.0,0.7394246258267859,0.0,0.0,0.2605753741732141,0.0,0.0,0.7394246258267859,0.0,2.0,34.0,0.55233500570835,0.6031539239297734,2.0,0.0,1565.0,31.0
10966,,3744.5517533527686,0.0,0.0,0.0,0.0,3.0,3744.5517533527686,46.0,2.0,0.0,0.0,0.0,0.0,0.31622375949911896,0.0,0.683776240500881,0.0,0.683776240500881,0.0,0.31622375949911896,0.0,0.31622375949911896,0.683776240500881,0.0,2.0,34.0,0.7143116126062221,0.7027506369468991,3.0,0.0,2973.0,45.0
10967,,2278.0894924280615,0.0,0.0,0.0,0.0,2.0,2278.0894924280615,37.0,2.0,0.0,0.6970169190646187,0.0,0.0,0.0,0.0,0.6970169190646187,0.0,0.0,0.0,0.0,0.3029830809353813,0.6970169190646187,0.3029830809353813,0.0,2.0,23.0,0.5995714603651197,0.5324285396348803,4.0,0.0,2173.0,41.0
10968,,17483.7831113852,0.052989095874105774,0.0,0.0,0.0,3.0,18475.995614036754,40.0,0.0,0.0,0.0,0.06396276761674069,0.9360372323832593,0.0,0.0,1.0,0.0,0.9360372323832593,0.06396276761674069,0.0,0.0,0.9360372323832593,0.0,0.0,3.0,36.0,0.37590332485470057,0.4819765957181321,5.0,992.0,1729.0,43.0
10969,,3230.9893900408083,0.17554815020751938,0.0,0.0,0.0,4.0,3916.3453023507273,49.0,3.0,0.0,0.7403881051199707,0.0,0.0,0.0,0.25961189488002934,0.25961189488002934,0.0,0.25961189488002934,0.0,0.0,0.7403881051199707,1.0,0.0,0.0,3.0,40.0,0.9344416027657659,0.5731347479945589,2.0,685.0,2486.0,41.0
10970,,6186.964524202593,0.0,0.0,0.0,0.0,4.0,6186.964524202593,26.0,0.0,0.0,0.035389194537037594,0.9646108054629624,0.0,0.0,0.0,0.035389194537037594,0.0,0.0,0.035389194537037594,0.0,0.9646108054629624,0.035389194537037594,0.9646108054629624,0.0,2.0,13.0,0.3913538919453704,0.5212153982191665,1.0,0.0,966.0,22.0
10971,,5992.743902040905,0.0,0.0,0.0,0.0,3.0,5992.743902040905,49.0,2.0,0.0,0.043719510204525136,0.0,0.0,0.0,0.9562804897954749,0.0,0.0,0.0,0.0,0.043719510204525136,0.9562804897954749,0.043719510204525136,0.9562804897954749,0.0,2.0,40.0,0.5477210367346607,0.5458570736325502,4.0,0.0,1834.0,42.0
10972,,2178.923048799834,0.2200955208425736,0.0,0.0,0.0,3.0,2821.8352936621145,51.0,2.0,0.0,0.0,0.0,0.0,0.403325643238749,0.596674356761251,0.0,0.0,0.0,0.0,0.596674356761251,0.403325643238749,0.0,1.0,0.0,3.0,36.0,0.7450750097739527,0.5619439254706163,2.0,642.0,2406.0,44.0
10973,,146.85104516726378,0.9126602538469019,0.0,0.0,0.0,3.0,1667.4916010774082,50.0,1.0,0.0081691838603547,0.0,0.9918308161396453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918308161396453,0.0081691838603547,0.9918308161396453,0.0081691838603547,0.0,3.0,43.0,0.8722681330216048,0.4529721328793822,4.0,1520.0,2874.0,44.0
10974,,5758.558037222486,0.0,0.0,0.0,0.0,3.0,5758.558037222486,51.0,1.0,0.0,0.0,0.4654131703508021,0.0,0.0,0.5345868296491979,0.0,0.0,0.0,0.0,0.5345868296491979,0.4654131703508021,1.0,0.0,0.0,2.0,42.0,0.6062397838334952,0.3665735798906802,4.0,0.0,2296.0,37.0
10975,,1438.3,0.0,0.0,0.0,0.0,2.0,1438.3,42.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4138594433679337,0.5861405566320663,0.0,3.0,34.0,0.6761838242592846,0.633792108349481,4.0,0.0,2230.0,40.0
10976,,2979.0266925189453,0.4163982001966185,0.0,0.0,0.0,4.0,5110.9730029492775,40.0,3.0,0.0,0.8811297244157165,0.0,0.0,0.11887027558428354,0.0,1.0,0.11887027558428354,0.8811297244157165,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,0.7249242696857288,0.49348137893634975,4.0,2131.0,2072.0,40.0
10977,,2472.7612431229154,0.36337354680515155,0.0,0.0,0.0,3.0,3882.968335703009,58.0,2.0,0.016953905751082465,0.0,0.9830460942489175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,50.0,0.5760347491294437,0.5790672547443766,3.0,1410.0,2314.0,48.0
10978,,3352.5864943992374,0.0,0.0,0.0,0.0,3.0,3352.5864943992374,51.0,1.0,0.0,0.0,0.5553246686624088,0.0,0.4446753313375912,0.0,0.4446753313375912,0.0,0.0,0.4446753313375912,0.0,0.5553246686624088,0.0,1.0,0.0,2.0,40.0,0.6876997380078942,0.7038041533991041,3.0,0.0,2900.0,59.0
10979,,1560.4967377186483,0.0,0.0,0.0,0.0,2.0,1560.4967377186483,47.0,3.0,0.0,0.20978265423714937,0.0,0.0,0.7902173457628506,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,32.0,0.45483805017286094,0.5258130323661355,4.0,0.0,2103.0,39.0
10980,,5602.558958160311,0.3098884991047965,0.0,0.0,0.0,3.0,8119.558958160311,48.0,1.0,0.0,0.0,0.14076672634690013,0.0,0.8592332736530999,0.0,0.0,0.8592332736530999,0.0,0.0,0.0,0.14076672634690013,1.0,0.0,0.0,3.0,38.0,0.4033798551166185,0.4415171137861339,2.0,2517.0,1397.0,32.0
10981,,1470.0366790438543,0.0,0.0,0.0,0.0,4.0,1470.0366790438543,49.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.24141998229359785,0.0,0.24141998229359785,0.0,0.7585800177064022,0.0,0.24141998229359785,0.7585800177064022,0.0,2.0,35.0,0.47827338108009054,0.4408011564941324,4.0,0.0,1413.0,38.0
10982,,5587.6300963085805,0.22062678671579103,0.0,0.0,0.0,3.0,7191.837283576699,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8652064575657653,1.0,0.0,0.0,0.0,0.0,0.0,0.1347935424342347,0.8652064575657653,3.0,36.0,1.0338306643911188,0.4136789972319191,2.0,1604.0,4850.0,52.0
10983,,1441.2033893854448,0.0,0.0,0.0,0.0,1.0,1441.2033893854448,45.0,1.0,0.0,0.0,0.9672673124527077,0.0,0.032732687547292305,0.0,0.032732687547292305,0.032732687547292305,0.0,0.0,0.9672673124527077,0.0,1.0,0.0,0.0,4.0,41.0,0.633530335119987,0.6245009084920549,5.0,0.0,1844.0,43.0
10984,,25183.905964731897,0.0687962872809649,0.0,0.0,0.0,3.0,27061.01807676728,51.0,0.0,0.0,0.0,0.15599513083110328,0.0,0.0,0.8440048691688967,1.0,0.0,0.15599513083110328,0.0,0.0,0.0,0.0,1.0,0.0,2.0,41.0,1.0171129640954415,0.5927310407737274,3.0,1877.0,1416.0,29.0
10985,,946.457262410286,0.7275940176250892,0.0,0.0,0.0,2.0,3463.457262410286,46.0,3.0,0.0,0.0,0.4572649464267492,0.0,0.0,0.5427350535732508,0.0,0.5427350535732508,0.0,0.0,0.4572649464267492,0.0,0.5427350535732508,0.0,0.0,3.0,32.0,0.6204957256069934,0.3248760641600055,3.0,2517.0,2160.0,40.0
10986,,2824.6932515110466,0.33850894010131005,0.0,0.0,0.0,2.0,4273.093517874429,53.0,0.0,0.8707014852337053,0.0,0.0,0.0,0.12929851476629473,0.0,0.12929851476629473,0.12929851476629473,0.0,0.0,0.8707014852337053,0.0,1.0,0.0,0.0,2.0,37.0,0.9567661648437328,1.0183067282538574,4.0,1448.0,9092.0,82.0
10987,,8785.394374863943,0.0,0.0,0.0,0.0,3.0,8785.394374863943,45.0,3.0,0.0,0.14486925950991625,0.0,0.0,0.0,0.8551307404900838,0.8551307404900838,0.0,0.0,0.8551307404900838,0.0,0.14486925950991625,0.14486925950991625,0.0,0.0,1.0,28.0,0.4919335970109687,0.48514284772438787,5.0,0.0,2089.0,46.0
10988,,684.8129746529888,0.7795832713447914,0.0,0.0,0.0,2.0,3121.5325490931345,54.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7800536286031386,0.21994637139686135,0.0,2.0,46.0,0.6049234322306009,0.7185049909290626,3.0,2436.0,2699.0,49.0
10989,,9528.64443839434,0.0,0.0,0.0,0.0,3.0,9528.64443839434,45.0,1.0,0.0,0.0,0.5192397073651863,0.4807602926348137,0.0,0.0,0.4807602926348137,0.0,0.0,0.4807602926348137,0.0,0.5192397073651863,0.0,1.0,0.0,1.0,39.0,0.6434450695758426,0.4186736221492764,4.0,0.0,2261.0,42.0
10990,,304.2550008303763,0.8924044418914123,0.0,0.0,0.0,3.0,2761.057377498226,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3253925585521641,0.6746074414478359,0.3253925585521641,0.0,0.6746074414478359,0.0,0.0,0.6746074414478359,0.3253925585521641,0.0,3.0,26.0,0.5803827700567781,0.4239680576933995,3.0,2456.0,2036.0,31.0
10991,,4721.305573141136,0.0,0.0,0.0,0.0,3.0,4721.305573141136,39.0,1.0,0.0,0.525243603013557,0.0,0.474756396986443,0.0,0.0,0.525243603013557,0.0,0.0,0.525243603013557,0.474756396986443,0.0,0.0,0.0,0.0,2.0,38.0,0.8490309989649426,0.6020132773271737,4.0,0.0,2644.0,38.0
10992,,1948.9202752527963,0.0,0.0,0.0,0.0,2.0,1948.9202752527963,44.0,3.0,0.0,0.0,0.0,0.0562087769514541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0562087769514541,0.9437912230485459,0.0,2.0,28.0,0.7666601661896119,0.7131818177063891,5.0,0.0,2696.0,44.0
10993,,807.8452471932494,0.7581488277275662,0.0,0.0,0.0,2.0,3324.8452471932496,32.0,0.0,0.0,0.0,0.0,0.2164245667567778,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7835754332432222,0.0,0.0,1.0,21.0,0.6392463685013516,0.7350744138637831,2.0,2517.0,2499.0,53.0
10994,,19280.046366454982,0.012085495216173078,0.0,0.0,0.0,3.0,19523.796679061692,40.0,3.0,0.0,0.8430455166730769,0.0,0.15695448332692308,0.0,0.0,1.0,0.0,0.15695448332692308,0.8430455166730769,0.0,0.0,0.15695448332692308,0.8430455166730769,0.0,3.0,36.0,0.5398196522683076,0.5596269681514038,3.0,243.0,1905.0,49.0
10995,,3706.821140223517,0.0,0.0,0.0,0.0,3.0,3706.821140223517,53.0,1.0,0.0,0.20050383035628982,0.7994961696437102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20050383035628982,0.7994961696437102,0.0,1.0,0.0,3.0,43.0,0.6920821036966281,0.44277682380361066,3.0,0.0,2339.0,45.0
10996,,1505.091770165993,0.0,0.0,0.0,0.0,2.0,1505.091770165993,42.0,3.0,0.0,0.36392338866432605,0.636076611335674,0.0,0.0,0.0,0.636076611335674,0.0,0.0,0.636076611335674,0.36392338866432605,0.0,0.0,0.0,1.0,3.0,35.0,0.921129866651757,0.4517213230446405,3.0,0.0,2529.0,42.0
10997,,5500.849029061619,0.0,0.0,0.0,0.0,2.0,5500.849029061619,48.0,3.0,0.0,0.47734158272682825,0.5226584172731717,0.0,0.0,0.0,1.0,0.47734158272682825,0.0,0.0,0.0,0.0,0.47734158272682825,0.0,0.0,3.0,36.0,0.9211933858981071,0.6834773415827269,2.0,0.0,8724.0,66.0
10998,,1287.6503136125293,0.6616018254655025,0.0,0.0,0.0,2.0,3804.6503136125293,46.0,3.0,0.0,0.0,0.14774671889119784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14774671889119784,0.8522532811088022,0.0,3.0,40.0,0.5586343412353154,0.6985624646459878,6.0,2517.0,2358.0,52.0
10999,,296.4117655193269,0.8144133121583376,0.0,0.0,0.0,1.0,1611.1114548086691,45.0,3.0,0.6126935027332994,0.0,0.38730649726670063,0.0,0.0,0.0,0.6126935027332994,0.38730649726670063,0.6126935027332994,0.0,0.0,0.0,0.6126935027332994,0.38730649726670063,0.0,3.0,35.0,0.7704207443227231,0.6326411765519327,4.0,1314.0,2418.0,43.0
11000,,34516.0,0.0,0.0,0.0,0.0,5.0,34516.0,47.0,2.0,0.0,0.0,0.0,0.9937042286855469,0.0,0.0,1.0,0.0,0.0,0.006295771314453136,0.0,0.0,0.0,0.0,0.9937042286855469,2.0,35.0,0.4674626742229492,0.3331070281123457,2.0,0.0,1628.0,43.0
11001,,1393.281841193184,0.6238843836579264,0.0,0.0,0.0,2.0,3709.573743816742,59.0,1.0,0.0,0.4079407157037117,0.0,0.0,0.0,0.0,0.4079407157037117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,45.0,0.5060719966200011,0.5942343053275574,3.0,2316.0,2052.0,43.0
11002,,12999.159071064996,0.009517193554189032,0.0,0.0,0.0,3.0,13130.302772074414,41.0,2.0,0.0,0.0,0.16130836532523785,0.0,0.8386916346747622,0.0,0.16130836532523785,0.0,0.0,0.0,0.0,0.8386916346747622,1.0,0.0,0.0,2.0,36.0,0.5132932635480137,0.46161588027866424,3.0,131.0,1649.0,34.0
11003,,1886.391790159711,0.5719312664070232,0.0,0.0,0.0,3.0,4403.391790159711,42.0,3.0,0.0,0.2920960707947978,0.0,0.7079039292052022,0.0,0.0,0.2920960707947978,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,36.0,0.9168454145138728,0.457082488991315,1.0,2517.0,4313.0,51.0
